prob0,prob1,prob2,prob3,actual0,actual1,actual2,actual3,predicted0,predicted1,predicted2,predicted3,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
0.091816,0.397336,0.359644,0.151204,0,1,0,0,0,1,0,0,-0.063604,-0.922315,-2.161933,-1.227246,0.285260,1.277717,-0.790892,-2.802202,4.132563,-0.010845
0.455421,0.214812,0.165752,0.164015,1,0,0,0,1,0,0,0,-0.471699,-0.857506,-1.670844,-0.118497,0.404436,-0.147090,0.545158,1.597694,-0.997157,0.417392
0.057209,0.425310,0.120012,0.397469,0,0,0,1,0,1,0,0,0.525313,0.358420,2.261427,0.321101,-1.029876,-0.083796,0.957936,-1.295309,0.315329,-1.132482
0.200023,0.328961,0.316082,0.154934,0,1,0,0,0,1,0,0,-0.190464,-0.757361,0.809214,-0.432521,-1.768605,-0.146225,-1.515428,-1.397845,-0.281814,1.205285
0.179174,0.247262,0.380300,0.193264,0,0,0,1,0,0,1,0,-0.170085,0.400064,-0.467112,-1.403907,1.318981,-0.262235,0.123219,-0.968514,-1.454457,-0.859325
0.453212,0.173179,0.186234,0.187375,0,0,1,0,1,0,0,0,-0.908159,0.033391,2.960424,-0.066150,-1.007215,1.264867,0.167795,1.245890,-1.668362,-0.013721
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,0.847085,-0.071321,-2.227665,3.057916,-0.873836,0.667472,-0.264141,-1.142939,1.075458,-0.770005
0.126617,0.459893,0.284660,0.128829,1,0,0,0,0,1,0,0,0.179328,-0.020504,-1.109156,-1.543006,1.112958,-0.290106,-0.615855,2.040046,1.279623,0.635297
0.528305,0.147821,0.178077,0.145797,1,0,0,0,1,0,0,0,-1.085841,-0.381050,0.178040,0.333113,-2.958568,-1.644480,1.295474,0.767741,-0.931446,-1.569500
0.215703,0.136017,0.175782,0.472498,0,0,0,1,0,0,0,1,0.527397,0.944855,-1.162551,-1.895803,-0.410588,0.255302,0.215715,-1.091913,-0.029649,0.896048
0.332887,0.185220,0.059674,0.422219,0,0,0,1,0,0,0,1,0.491684,1.231609,1.658412,0.120194,-1.207394,-0.860450,-0.990788,1.352082,3.131252,-0.629730
0.341900,0.272306,0.142908,0.242886,0,0,0,1,1,0,0,0,-1.760967,-0.977646,-0.063601,0.139850,-0.041692,-0.173037,0.403956,1.820246,0.605222,0.619997
0.057209,0.336024,0.113266,0.493501,0,1,0,0,0,0,0,1,0.287167,-1.029967,1.687980,-0.160412,-0.432941,-0.635935,1.371679,-1.601716,0.547542,0.727398
0.121274,0.289171,0.431173,0.158381,0,0,1,0,0,0,1,0,2.024101,-0.220730,-2.291158,0.007195,1.639340,0.532181,-2.314195,1.433238,0.541273,1.929008
0.247452,0.183377,0.065149,0.504022,0,0,0,1,0,0,0,1,-1.771238,0.199028,1.642802,-0.648547,-0.620598,-0.906410,-0.418747,0.237623,2.758606,-0.161603
0.523486,0.139379,0.178177,0.158958,1,0,0,0,1,0,0,0,0.701736,-0.180178,-1.153745,-1.514208,-0.277747,-1.213150,0.607132,2.226991,-1.216382,-0.037826
0.316417,0.302313,0.250690,0.130580,1,0,0,0,1,0,0,0,0.257407,-0.250540,-1.472478,0.890324,-2.478849,1.382159,-2.578792,2.054502,1.540167,3.255049
0.455421,0.214812,0.165752,0.164015,1,0,0,0,1,0,0,0,-0.106368,-0.331294,-1.354112,0.591808,0.578867,-0.124291,0.076113,2.149519,-0.320644,-0.280363
0.118758,0.345465,0.120724,0.415053,0,1,0,0,0,0,0,1,-0.390023,-0.618484,0.510726,0.598834,-0.908595,-1.225212,-0.406404,-0.445608,2.283520,-0.692804
0.379902,0.172508,0.234642,0.212949,0,0,0,1,1,0,0,0,-2.329241,1.086897,3.335928,-0.723375,-1.547112,0.507627,-1.567533,-0.444690,1.341668,0.141814
0.472763,0.173966,0.178559,0.174712,0,0,0,1,1,0,0,0,0.132517,-0.881025,-0.571201,0.376657,-2.523749,0.662850,-0.226314,2.588564,-2.399426,-0.539346
0.045303,0.634812,0.248356,0.071529,0,1,0,0,0,1,0,0,-0.594042,1.465395,-2.963779,0.440528,2.169695,0.612984,0.635039,0.641438,0.101413,-0.453890
0.116201,0.215191,0.138843,0.529765,0,0,0,1,0,0,0,1,-0.039886,-1.610210,-3.060247,-2.011710,-3.024658,-0.000255,-1.370324,-1.596505,2.061912,-0.036505
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,0.220608,0.050710,-0.588695,1.354406,-1.392209,0.206938,0.202611,1.455570,-0.662321,0.523009
0.307462,0.273554,0.184135,0.234850,1,0,0,0,1,0,0,0,0.036712,-1.038210,1.999155,0.643033,-2.391104,0.670426,0.523695,-0.708569,-2.653067,-0.622504
0.353869,0.365099,0.146993,0.134039,0,1,0,0,0,1,0,0,-0.400233,0.189508,1.438764,1.917792,-1.849298,-0.549227,-1.739488,-1.320681,-0.587506,0.867340
0.259101,0.362415,0.268018,0.110466,0,0,1,0,0,1,0,0,-1.602192,-0.855741,0.332339,0.805051,-0.257877,-0.885893,-0.616248,-2.703275,-1.514252,1.536733
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-0.073002,-1.467180,-1.226349,2.282186,-1.927202,0.355964,0.648522,0.754404,-2.725679,-1.117636
0.129453,0.234608,0.451448,0.184490,0,0,1,0,0,0,1,0,0.327054,-1.406656,1.715080,-0.598203,1.216604,0.850681,0.004655,-0.468179,-0.706083,2.177803
0.060597,0.251369,0.468501,0.219532,0,0,1,0,0,0,1,0,-0.094545,0.096943,-0.548015,-0.762328,0.357673,1.080726,0.098323,-1.651327,-0.870838,0.828968
0.166315,0.114018,0.644439,0.075228,0,0,1,0,0,0,1,0,0.713646,-0.777163,2.372881,-1.124347,1.939192,1.011201,0.174344,0.266720,-0.330422,0.738750
0.343453,0.246623,0.191328,0.218597,0,1,0,0,1,0,0,0,0.427715,0.925151,-0.019298,-0.185931,-1.540770,-0.307597,1.386194,-0.386698,-2.528607,0.824608
0.350010,0.283627,0.214685,0.151678,0,1,0,0,1,0,0,0,-1.626500,1.078155,0.577532,0.819547,-1.698640,0.934631,0.487270,-1.268438,-1.292054,-0.183673
0.139370,0.139134,0.636495,0.085000,0,0,1,0,0,0,1,0,-0.006644,0.786102,2.063954,-0.425594,1.877672,0.005270,-0.692467,0.504096,-0.189871,0.655370
0.548751,0.128351,0.183085,0.139814,0,0,1,0,1,0,0,0,0.586028,0.860420,2.570007,1.120668,0.606654,-0.094199,0.119175,1.141199,-0.698938,0.814345
0.121189,0.195798,0.508605,0.174408,0,1,0,0,0,0,1,0,1.721995,-0.734826,1.284359,1.764628,1.816707,-1.674586,0.592224,-0.366763,-1.637814,0.601192
0.381684,0.183482,0.248754,0.186080,1,0,0,0,1,0,0,0,1.411651,0.195649,2.060825,-1.473571,-1.656843,0.309904,1.186723,-0.814657,-0.748947,-0.589495
0.116491,0.545620,0.195282,0.142607,0,1,0,0,0,1,0,0,1.296415,1.327283,-1.080596,0.290640,0.920565,0.351249,0.091213,0.346000,1.816340,-1.765412
0.302683,0.367402,0.152070,0.177845,0,1,0,0,0,1,0,0,-1.344427,0.244519,-1.145245,0.802797,0.637386,-1.989354,0.597823,-0.024303,1.951312,-0.172910
0.193372,0.169965,0.117836,0.518827,0,0,0,1,0,0,0,1,-0.355971,1.885262,-2.168696,0.350080,-0.877387,0.482467,0.139113,-1.610664,-1.174147,0.345175
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,0.653646,-0.121331,0.511241,0.061645,-2.206642,-0.082666,-0.745300,0.363617,-0.384169,0.949129
0.259101,0.362415,0.268018,0.110466,0,1,0,0,0,1,0,0,-1.971173,-0.743398,1.690588,-0.715178,-1.098706,0.749491,0.152120,-1.123751,-0.532383,-0.066980
0.104132,0.265308,0.411647,0.218912,0,1,0,0,0,0,1,0,-1.402407,-1.966282,2.225864,0.392992,1.414470,-0.260531,-0.523424,-0.957157,-0.422781,-1.011937
0.186507,0.408193,0.337861,0.067438,0,0,1,0,0,1,0,0,-0.931685,1.319963,-1.589903,-0.915765,4.748219,-0.754625,-0.466889,3.129213,-1.781533,1.263458
0.383143,0.135001,0.101908,0.379948,0,0,1,0,1,0,0,0,1.182327,-0.699904,-1.099162,0.247931,-0.454055,1.333358,0.025487,0.213773,0.995498,0.113373
0.339813,0.143684,0.117909,0.398594,1,0,0,0,0,0,0,1,-1.198657,1.046770,-2.688691,-0.471143,-3.338716,1.229947,-0.316921,0.691420,1.219239,0.791045
0.196806,0.243630,0.110951,0.448613,0,0,0,1,0,0,0,1,-1.724616,0.647725,-0.668055,-1.736131,-0.931941,-0.814738,0.408774,-1.103561,0.345407,-0.319674
0.326147,0.316981,0.182367,0.174506,1,0,0,0,1,0,0,0,-0.795253,0.958178,-0.062227,2.259616,-3.757025,-0.175986,2.058343,-1.469306,-0.983828,-0.676580
0.284059,0.245877,0.115149,0.354915,0,0,0,1,0,0,0,1,0.079599,0.842506,2.172993,0.129235,-0.939034,-1.670055,0.090173,-0.039310,0.575548,-0.772598
0.274290,0.383161,0.210386,0.132164,0,1,0,0,0,1,0,0,-0.657204,0.457170,0.486206,0.632711,0.125634,1.554829,1.292407,-0.221365,-3.499563,-0.961696
0.179114,0.434097,0.322242,0.064547,0,0,1,0,0,1,0,0,0.022979,-0.898506,-0.767948,-0.364787,3.026732,0.533338,0.248080,4.363947,-1.683150,-1.064529
0.462559,0.081184,0.067909,0.388349,0,0,0,1,1,0,0,0,-0.243975,0.537347,2.857265,-0.630058,-1.764577,1.555938,-1.562137,0.314603,1.207120,1.482480
0.115166,0.145784,0.588652,0.150397,0,0,1,0,0,0,1,0,-1.120869,0.405619,0.851279,1.365765,1.808953,0.321572,-0.791771,0.462483,0.634780,1.556641
0.111713,0.384100,0.103440,0.400746,0,0,0,1,0,0,0,1,0.738853,-0.124880,1.899960,0.357167,-0.710821,0.184073,1.016661,-0.445657,0.889550,-1.349342
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,0.331884,1.623744,2.191589,-0.550130,-0.880986,-0.407977,0.238347,0.217833,-1.962657,0.109996
0.125601,0.307215,0.308044,0.259140,0,1,0,0,0,0,1,0,1.787363,0.407461,2.327528,-1.747945,0.895069,-0.544057,0.663955,-1.624353,0.517582,0.575763
0.036607,0.443776,0.289284,0.230333,0,1,0,0,0,1,0,0,2.888834,-1.549883,-2.415055,0.962012,1.311573,-0.844133,-0.718062,-0.734710,1.974748,0.297436
0.304127,0.188734,0.112551,0.394587,0,0,0,1,0,0,0,1,-0.447724,-0.714147,0.128688,0.594615,-0.285424,-0.197087,0.643033,0.549507,0.828345,-0.099826
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.465053,0.264382,0.141966,0.763010,-2.134612,0.704905,0.130819,1.281156,-1.472247,0.977124
0.104088,0.476471,0.393125,0.026317,0,1,0,0,0,1,0,0,-2.042902,2.217972,-1.084943,-1.281901,0.866787,0.360400,1.136136,1.391720,-0.027721,-0.345505
0.457875,0.129727,0.225123,0.187276,1,0,0,0,1,0,0,0,-0.405442,-1.185484,0.870202,0.891331,-1.188450,0.574738,-1.134934,1.411365,-1.704675,0.307745
0.044872,0.570086,0.232127,0.152916,0,1,0,0,0,1,0,0,0.048782,0.609772,4.404515,1.431678,1.122153,1.184955,3.256716,-3.210999,1.009440,-0.631168
0.140695,0.372304,0.409791,0.077210,0,0,1,0,0,0,1,0,-1.325931,-0.288681,-0.700274,1.513598,2.820162,-2.045044,0.735940,1.528543,-1.509513,1.019246
0.477426,0.130513,0.217448,0.174613,0,0,1,0,1,0,0,0,-0.420410,0.024346,2.271605,-0.658404,-0.570483,-0.639269,-1.123479,0.753493,-0.642950,-1.026867
0.036607,0.603109,0.246617,0.113666,0,1,0,0,0,1,0,0,-1.186632,-0.956209,-3.220556,1.134071,1.130626,-1.348762,-0.392315,-2.370038,2.625164,0.034658
0.376808,0.259846,0.074263,0.289083,1,0,0,0,1,0,0,0,-1.517546,0.386925,-1.798024,-1.660248,-4.019775,-0.806043,-1.681396,-0.149978,1.528503,-0.005751
0.480157,0.148062,0.194178,0.177603,1,0,0,0,1,0,0,0,-0.455218,0.495321,-0.693738,-1.041342,-1.024233,1.838158,0.257230,1.300937,-0.775184,0.572557
0.420498,0.211331,0.178129,0.190042,0,0,0,1,1,0,0,0,1.400446,0.191061,1.357276,-0.862667,-1.680945,0.347930,0.551614,-0.151420,-0.401918,0.885264
0.011490,0.208645,0.611785,0.168080,0,0,1,0,0,0,1,0,0.083309,0.044803,2.013126,0.457769,1.103932,-2.566474,-1.536059,-1.311511,-0.545284,0.667234
0.116491,0.545620,0.195282,0.142607,1,0,0,0,0,1,0,0,-0.857865,1.040868,-1.212732,0.000865,0.966206,1.059283,-0.476080,2.649723,0.274963,-0.547009
0.440049,0.212117,0.170454,0.177380,1,0,0,0,1,0,0,0,1.035460,-0.368119,2.190389,-0.920031,-2.352469,0.798027,0.119377,-0.184957,-3.750258,-0.590264
0.189620,0.298792,0.254222,0.257367,0,0,0,1,0,1,0,0,-0.424639,1.002303,-2.657748,-0.043904,0.372535,-0.310675,-1.207975,3.179231,1.986573,0.610911
0.384952,0.195877,0.096399,0.322772,0,0,0,1,1,0,0,0,-1.559093,-0.028407,1.114800,-0.212224,-1.441651,-0.694033,0.184411,0.853106,0.507006,0.444450
0.477426,0.130513,0.217448,0.174613,1,0,0,0,1,0,0,0,-0.430245,2.887889,1.297783,-1.557354,-0.346037,0.172896,-1.206067,0.759687,-1.595227,-0.899469
0.099673,0.485010,0.276716,0.138601,0,1,0,0,0,1,0,0,-1.186188,-0.428469,-1.899035,0.162332,2.223306,-0.657760,-0.287114,1.650655,0.697672,0.455089
0.320864,0.210748,0.353308,0.115080,0,0,1,0,0,0,1,0,-0.128742,-0.515535,3.531667,-2.216581,0.610242,1.424503,1.099006,-0.087535,-2.716655,-0.164863
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,0.282948,2.206360,-2.953332,0.342988,-3.406136,0.412246,2.304334,-1.955868,0.724377,-0.158331
0.264749,0.220643,0.143346,0.371262,0,0,0,1,0,0,0,1,-0.562506,0.732097,1.071793,0.558775,-0.468315,0.547202,-0.818364,-0.232107,2.483593,-2.288290
0.457875,0.129727,0.225123,0.187276,0,1,0,0,1,0,0,0,-0.392670,0.846197,0.266878,2.750656,-1.038691,0.390030,-1.177869,0.581224,-2.714835,0.293470
0.251054,0.342339,0.190524,0.216084,0,1,0,0,0,1,0,0,-0.651237,1.243728,0.107163,1.327106,-1.623493,1.266217,-0.046057,-0.849011,-1.512153,-0.189443
0.121189,0.289813,0.320485,0.268514,1,0,0,0,0,0,1,0,-0.994353,-2.524870,-1.422885,1.274621,-2.806672,1.627254,0.329429,-0.628442,-3.772913,0.281371
0.302683,0.367402,0.152070,0.177845,0,1,0,0,0,1,0,0,0.160911,-0.516707,-0.761918,0.127860,0.745102,-1.687885,0.196130,0.688423,1.580483,0.036040
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,0.347777,-0.329578,-0.801870,0.724156,-0.618216,-0.375867,-0.683494,1.558994,-0.421448,0.343067
0.269236,0.248510,0.084690,0.397564,0,0,0,1,0,0,0,1,0.754457,0.750661,-0.512401,2.303659,-1.508895,1.425556,-0.012739,3.531516,0.850096,2.017801
0.162239,0.234623,0.450988,0.152149,0,1,0,0,0,0,1,0,0.868996,0.713244,1.895032,0.405566,1.056463,-0.288327,0.788663,-0.117874,-1.050972,-0.016688
0.179114,0.434097,0.322242,0.064547,0,1,0,0,0,1,0,0,0.028792,0.571309,-1.255732,-0.357979,2.274791,0.707154,-0.492427,3.334791,-0.657295,-0.555836
0.393554,0.236447,0.170185,0.199814,1,0,0,0,1,0,0,0,-0.994593,-0.544602,1.342497,0.412465,-1.224216,-1.144808,-0.084346,-0.263606,-1.587782,0.333627
0.358397,0.203106,0.246109,0.192388,1,0,0,0,1,0,0,0,0.179696,0.352279,1.264812,-0.552306,0.543104,0.513651,1.560429,2.378140,-0.071441,0.212682
0.358397,0.203106,0.246109,0.192388,0,0,1,0,1,0,0,0,-0.672908,0.278487,1.811363,-0.219426,0.447189,0.643119,0.335083,0.540659,-0.947755,-0.359672
0.297504,0.198064,0.180645,0.323786,0,1,0,0,0,0,0,1,-0.080289,0.383832,-0.617974,0.210636,-3.446734,1.170184,0.041669,-0.511665,-2.204417,-1.025764
0.057209,0.425310,0.120012,0.397469,0,1,0,0,0,1,0,0,-0.508034,-0.519873,1.070132,-0.712701,-1.252786,-0.754601,-0.307436,-1.741619,1.173621,-1.533136
0.105946,0.404768,0.230807,0.258479,0,0,0,1,0,1,0,0,0.650708,-1.279962,0.340034,0.194648,0.830811,-1.251918,-0.959468,0.226490,4.200778,-0.484239
0.044872,0.487810,0.288843,0.178476,0,1,0,0,0,1,0,0,0.893591,-0.199977,-3.059864,0.382246,1.274962,2.227551,0.456146,-2.197119,3.605414,0.676216
0.113137,0.190013,0.427793,0.269056,0,1,0,0,0,0,1,0,-0.260587,0.633670,-2.029354,-0.336363,1.105731,1.412110,-1.132486,-0.540518,1.486725,-0.822366
0.383568,0.137821,0.158077,0.320533,0,0,0,1,1,0,0,0,-0.755937,1.067460,0.132664,0.577825,-1.246770,-0.717089,-0.634742,0.909471,-0.196294,-1.022664
0.170418,0.506560,0.267170,0.055852,0,1,0,0,0,1,0,0,0.982917,-0.555912,-0.904899,1.527913,1.764023,-0.110883,0.088255,2.797802,-0.186986,-1.296788
0.070135,0.214596,0.106700,0.608569,0,0,0,1,0,0,0,1,0.654568,-0.487290,-1.372764,1.334453,-0.617350,1.031454,-0.070490,-0.910089,1.260402,-0.275040
0.197328,0.229839,0.239026,0.333808,0,0,0,1,0,0,0,1,2.131613,-0.624036,1.025519,-0.794617,-1.442814,-0.130115,-0.652040,-0.640644,0.018501,1.169223
0.216764,0.225145,0.105282,0.452809,0,0,0,1,0,0,0,1,-0.098249,-1.695769,0.346845,0.000457,-1.226362,-0.603664,-0.238300,0.951055,0.603142,0.491199
0.397422,0.187855,0.293326,0.121396,0,0,1,0,1,0,0,0,1.864974,-1.115157,2.331313,0.170275,0.382989,-0.157228,-1.525964,-0.027034,0.529144,-0.898575
0.091459,0.230339,0.478220,0.199982,0,1,0,0,0,0,1,0,-0.889078,-0.301138,1.492761,-1.088194,0.145230,-0.964085,0.414173,-1.889809,-0.818909,-0.410804
0.358397,0.203106,0.246109,0.192388,0,0,1,0,1,0,0,0,0.002133,-0.354675,1.858451,0.464668,0.297560,0.900783,0.960738,0.524615,-1.121794,1.188295
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.247450,-0.980343,-1.305156,-0.710723,-0.912429,-1.933635,1.070998,1.437636,-1.804630,1.289317
0.200023,0.243247,0.401796,0.154934,0,1,0,0,0,0,1,0,-0.254770,1.508026,1.530773,-1.984095,-1.064054,-1.015217,-1.594179,-1.252752,-0.081972,0.645213
0.104088,0.321247,0.536408,0.038257,0,0,1,0,0,0,1,0,-0.316803,0.449698,-0.834338,-0.431971,2.082242,0.080788,-2.062532,0.081974,-1.013623,1.008661
0.486763,0.074535,0.315752,0.122951,1,0,0,0,1,0,0,0,-2.059543,-0.444028,-0.812693,1.722966,-0.808345,-0.155650,-1.588797,1.425840,-0.761794,0.784818
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.416315,-0.544363,-1.121491,0.527646,-0.825316,0.932923,0.689523,1.575293,-1.298536,-0.236801
0.390019,0.167027,0.112450,0.330505,0,0,0,1,1,0,0,0,0.468682,-0.655012,1.267071,-1.082132,-1.832797,0.856959,-0.464227,1.390682,1.966932,-0.459434
0.048097,0.294280,0.459546,0.198077,0,0,1,0,0,0,1,0,1.128888,0.598309,2.904947,-0.613085,1.556170,-1.747622,-0.732905,-0.801742,-1.939032,-0.374302
0.431217,0.221462,0.117909,0.229412,1,0,0,0,1,0,0,0,-0.658752,0.036717,-0.823727,2.039812,-0.053934,0.247436,0.546390,1.207535,1.046871,0.249923
0.529635,0.094369,0.230299,0.145697,1,0,0,0,1,0,0,0,-1.127315,-0.149368,2.216162,1.287230,0.170624,0.904943,-1.198136,2.695123,-1.343283,-1.113117
0.289616,0.151499,0.382289,0.176596,0,0,1,0,0,0,1,0,-0.178221,-0.823446,0.414152,-1.217616,0.575737,0.659148,0.389604,3.323692,-1.281463,0.462449
0.285100,0.304782,0.277953,0.132164,0,1,0,0,0,1,0,0,1.338392,-1.374587,0.231218,0.713132,0.666703,-0.629825,0.028304,0.076738,-2.133035,-1.427117
0.477426,0.130513,0.217448,0.174613,1,0,0,0,1,0,0,0,0.260995,0.586570,-1.261376,0.847222,-1.199612,0.963266,-1.148256,0.979085,-2.060990,-0.960210
0.064514,0.255456,0.470276,0.209753,0,0,1,0,0,0,1,0,0.139763,-1.613215,0.600590,0.694169,0.286967,0.117434,1.135159,-1.713667,-0.643880,0.468131
0.518301,0.206915,0.142077,0.132707,1,0,0,0,1,0,0,0,0.672341,-1.211600,-1.134173,1.036458,-0.196600,-1.891920,1.969436,1.668240,-0.632811,-0.460466
0.104177,0.133821,0.097354,0.664649,0,0,0,1,0,0,0,1,-0.887804,2.132395,-2.642624,-0.353178,-1.534349,0.680921,1.636075,-1.573017,0.062640,-0.293668
0.067740,0.354861,0.264477,0.312923,0,1,0,0,0,1,0,0,0.864703,0.907343,1.379945,1.944420,0.348022,-0.114630,0.008343,-1.513014,1.221262,-1.243966
0.073761,0.629305,0.172640,0.124294,0,1,0,0,0,1,0,0,-0.219527,-0.385575,-1.558270,0.158444,0.949036,0.387462,2.070325,0.228721,1.604819,-1.461304
0.097079,0.100193,0.107898,0.694830,0,0,0,1,0,0,0,1,-0.297473,-0.690043,-0.981840,-0.824373,-1.091905,-0.671342,1.566867,-0.940848,1.518600,-0.437262
0.193928,0.163733,0.269054,0.373285,0,0,0,1,0,0,0,1,-2.221376,-1.123186,1.000346,-0.985129,0.644018,1.552009,-0.147080,-0.104233,1.840033,-1.810762
0.116491,0.345620,0.395282,0.142607,0,0,1,0,0,0,1,0,0.570608,-1.962455,-0.409952,1.343899,1.156551,1.914902,-0.432428,0.014911,1.414001,1.131001
0.061872,0.381858,0.158901,0.397370,0,1,0,0,0,0,0,1,-0.312908,0.752562,0.342687,0.633854,-1.592112,0.742417,-0.854692,-1.354628,0.304128,0.332201
0.455421,0.214812,0.165752,0.164015,1,0,0,0,1,0,0,0,0.013842,0.148686,-1.415111,-0.186763,0.543892,1.361375,-0.376069,1.833360,-0.244994,-0.153799
0.480157,0.148062,0.194178,0.177603,0,0,1,0,1,0,0,0,-0.414639,0.119231,1.160029,-0.790504,-0.573320,-0.670085,-0.223427,1.781983,-0.700488,0.475410
0.168647,0.256690,0.380847,0.193816,0,0,1,0,0,0,1,0,-0.871857,-0.270267,1.227774,-0.366460,0.797221,-0.357029,0.369392,-1.588684,-2.203774,-1.248885
0.269393,0.235051,0.331047,0.164508,0,1,0,0,0,0,1,0,-1.615356,-0.477788,0.305721,-1.853924,0.400724,0.357524,-2.169413,1.675352,1.447011,1.005463
0.277015,0.284512,0.097865,0.340609,0,0,0,1,0,0,0,1,-0.677595,-0.439768,1.198884,0.269582,-0.753045,0.015685,1.716299,0.113466,2.487747,-0.810791
0.453212,0.173179,0.186234,0.187375,0,0,0,1,1,0,0,0,0.258518,-0.213875,2.496392,1.526532,-2.436727,-0.481881,-0.550151,0.453253,-0.397108,0.342990
0.284368,0.341865,0.097865,0.275903,0,0,0,1,0,1,0,0,-0.782489,-1.408100,1.925738,1.277349,-1.326595,-1.479716,1.814063,0.665395,2.039519,0.352986
0.110343,0.425322,0.309886,0.154448,0,0,1,0,0,1,0,0,-0.757427,0.569004,-3.004137,1.064337,2.708294,0.909231,-1.250703,0.236032,0.368115,0.015310
0.054789,0.161822,0.716011,0.067379,0,0,1,0,0,0,1,0,-0.055797,0.353749,1.191238,0.128194,2.318200,-0.451561,-0.334319,0.264514,-0.107018,-0.424142
0.033387,0.651325,0.215640,0.099648,0,1,0,0,0,1,0,0,-0.968326,-0.607222,-2.310726,-0.424183,1.625658,-0.506636,-1.868469,0.188367,1.419728,-0.784453
0.058824,0.252782,0.515538,0.172857,0,0,1,0,0,0,1,0,1.373784,-0.207088,3.361942,-0.069305,0.476261,1.012439,-1.402675,-1.873881,0.502183,-1.208649
0.143358,0.308704,0.255298,0.292640,0,0,0,1,0,1,0,0,0.237490,-0.102179,-0.318463,-1.076814,-0.072475,-1.134156,1.083891,-0.592679,1.432980,-0.436027
0.267829,0.222222,0.045267,0.464682,1,0,0,0,0,0,0,1,-1.913600,-1.215715,-1.320071,0.176609,-0.929702,-1.022414,1.109588,2.714854,1.710660,-0.925768
0.108475,0.433466,0.188904,0.269156,0,1,0,0,0,1,0,0,0.546304,0.895571,-1.836373,2.162761,1.094894,0.896763,0.200943,-0.459490,1.700909,-0.165966
0.159563,0.433310,0.329917,0.077210,0,0,1,0,0,1,0,0,-0.609753,-1.280187,-1.251507,0.852845,1.896718,0.576020,0.194872,2.786755,-1.544163,-0.011284
0.239048,0.241587,0.039858,0.479507,0,0,0,1,0,0,0,1,0.818461,1.327674,-0.305290,1.250861,-0.893149,-1.044980,-1.196200,2.755910,1.865844,-1.570098
0.084154,0.337773,0.262337,0.315736,0,1,0,0,0,1,0,0,0.487480,0.907258,1.744423,-0.834713,-0.545695,-0.387934,1.832691,-1.207663,0.127359,0.632544
0.291102,0.182374,0.236242,0.290281,0,0,1,0,1,0,0,0,-0.421282,-2.239852,1.944114,1.420566,0.483506,2.297118,-0.439647,1.609618,-2.247477,0.532943
0.412862,0.127331,0.184311,0.275497,0,0,0,1,1,0,0,0,-0.382186,-2.029577,-0.631665,-1.145295,-1.329058,0.412676,0.364887,1.215620,-0.768463,-0.141167
0.061870,0.062500,0.050000,0.825630,0,0,0,1,0,0,0,1,-0.270081,-2.233159,-1.895655,-0.045853,-0.604309,-0.905123,0.602737,-1.179047,0.093314,-0.976380
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,1.548544,1.769976,-1.079098,0.416226,-0.800299,1.339143,1.044624,1.096518,-1.056046,-0.031165
0.071816,0.396755,0.257928,0.273502,0,1,0,0,0,1,0,0,-0.444096,-0.224723,-3.402919,-0.894230,1.933787,0.545914,-0.387631,-1.155777,2.404178,-0.495139
0.241724,0.239218,0.435425,0.083633,0,0,0,1,0,0,1,0,-1.831221,-0.236929,-0.010652,-0.753407,0.730880,0.857478,-0.837731,-0.783109,-0.663668,-0.336431
0.070135,0.214596,0.106700,0.608569,0,0,0,1,0,0,0,1,-0.031004,-0.537964,-1.448760,0.392140,-0.653287,-1.745844,-0.284776,-1.094638,0.392854,-1.719147
0.472763,0.173966,0.178559,0.174712,0,1,0,0,1,0,0,0,-0.426042,0.282072,-0.217324,0.418935,-0.955028,0.289564,-0.044034,0.653573,-2.184379,-2.032253
0.178363,0.326833,0.371191,0.123613,0,0,1,0,0,0,1,0,-1.082154,-0.495091,3.113704,0.818775,-0.119113,1.357996,-1.379111,-1.751077,0.150261,-2.377641
0.159563,0.433310,0.329917,0.077210,0,1,0,0,0,1,0,0,-0.511791,1.341782,0.135440,0.473226,1.403920,0.666399,1.001282,3.933966,-1.099400,-0.219116
0.170418,0.506560,0.267170,0.055852,1,0,0,0,0,1,0,0,-0.029820,0.946150,-1.855665,2.766258,1.162448,1.194127,-0.313688,2.108617,-0.593637,-1.973884
0.158238,0.188698,0.580004,0.073059,0,0,1,0,0,0,1,0,0.470435,-0.259080,1.076185,-0.484403,2.935187,1.694685,0.988292,0.911791,-1.842420,0.378874
